station_id,year,month,obs_mm_day
WA013,2017,6,5.152
WA013,2017,7,5.0606
WA013,2017,8,7.3519
WA013,2017,9,2.0303
WA013,2017,10,0.0342
WA013,2017,11,0.0
WA013,2017,12,0.0
WA013,2018,1,0.0
WA013,2018,2,0.0254
WA013,2018,3,0.0
WA013,2018,4,0.0193
WA013,2018,5,2.5155
WA013,2018,6,4.4453
WA013,2018,7,3.0032
WA013,2018,8,6.11
WA013,2018,9,2.5503
WA013,2018,10,0.1784
WA013,2018,11,0.0
WA013,2018,12,0.0
WA013,2019,1,0.0
WA013,2019,2,0.0
WA013,2019,3,0.0
WA013,2019,4,0.0
WA013,2019,5,2.3523
WA013,2019,6,3.0373
WA013,2019,7,6.7987
WA013,2019,8,7.8494
WA013,2019,9,0.628
WA013,2019,10,0.45
WA013,2019,11,0.0
WA013,2019,12,0.0
WA013,2020,1,0.0
WA013,2020,2,0.0
WA013,2020,3,0.0
WA013,2020,4,0.5483
WA013,2020,5,1.03
WA013,2020,6,2.2503
WA013,2020,7,8.131
WA013,2020,8,12.8313
WA013,2020,9,3.086
WA013,2020,10,0.4335
WA013,2020,11,0.291
WA013,2020,12,0.0
WA014,2001,1,0.0
WA014,2001,2,1.2921
WA014,2001,3,4.671
WA014,2001,4,6.0713
WA014,2001,5,5.1703
WA014,2001,6,6.8983
WA014,2001,7,3.2719
WA014,2001,8,1.4503
WA014,2001,9,6.343
WA014,2001,10,3.7739
WA014,2001,11,1.0477
WA014,2001,12,0.4065
WA014,2002,1,0.1355
WA014,2002,2,0.3504
WA014,2002,3,4.4713
WA014,2002,4,9.0647
WA014,2002,5,7.7435
WA014,2002,6,8.294
WA014,2002,7,9.2626
WA014,2002,8,2.3816
WA014,2002,9,5.5693
WA014,2002,10,10.94
WA014,2002,11,2.6257
WA014,2002,12,0.2994
WA014,2003,1,0.5329
WA014,2003,2,1.6871
WA014,2003,3,2.5939
WA014,2003,4,4.258
WA014,2003,5,5.2248
WA014,2003,6,4.9793
WA014,2003,7,2.1419
WA014,2003,8,1.6423
WA014,2003,9,3.2633
WA014,2003,10,6.6419
WA014,2003,11,5.433
WA014,2003,12,0.3371
WA014,2004,1,2.2168
WA014,2004,2,1.219
WA014,2004,3,4.89
WA014,2004,4,2.953
WA014,2004,5,2.621
WA014,2004,6,2.3
WA014,2004,7,3.729
WA014,2004,8,3.9606
WA014,2004,9,8.2757
WA014,2004,10,8.511
WA014,2004,11,1.6927
WA014,2004,12,2.009
WA014,2005,1,0.1016
WA014,2005,2,2.7493
WA014,2005,3,2.6442
WA014,2005,4,2.8863
WA014,2005,5,6.6142
WA014,2005,6,6.8523
WA014,2005,7,1.2852
WA014,2005,8,1.7213
WA014,2005,9,4.5877
WA014,2005,10,6.5884
WA014,2005,11,2.1867
WA014,2005,12,0.3823
WA014,2006,1,3.7816
WA014,2006,2,6.0936
WA014,2006,3,4.0723
WA014,2006,4,3.34
WA014,2006,5,8.2484
WA014,2006,6,5.029
WA014,2006,7,3.1881
WA014,2006,8,1.9306
WA014,2006,9,5.185
WA014,2006,10,5.0874
WA014,2006,11,2.1033
WA014,2006,12,0.1961
WA014,2007,1,0.0061
WA014,2007,2,0.6796
WA014,2007,3,3.1919
WA014,2007,4,5.7573
WA014,2007,5,5.0339
WA014,2007,6,7.1387
WA014,2007,7,4.8374
WA014,2007,8,5.0239
WA014,2007,9,15.1493
WA014,2007,10,6.9842
WA014,2007,11,2.0697
WA014,2007,12,0.3187
WA014,2008,1,0.0
WA014,2008,2,0.3776
WA014,2008,3,5.301
WA014,2008,4,3.8137
WA014,2008,5,7.6719
WA014,2008,6,6.4317
WA014,2008,7,3.2642
WA014,2008,8,10.9732
WA014,2008,9,6.2673
WA014,2008,10,4.9548
WA014,2008,11,0.5827
WA014,2008,12,0.5281
WA014,2009,1,0.0126
WA014,2009,2,3.8625
WA014,2009,3,1.3794
WA014,2009,4,7.513
WA014,2009,5,3.3603
WA014,2009,6,10.3513
WA014,2009,7,4.6619
WA014,2009,8,0.7216
WA014,2009,9,4.9693
WA014,2009,10,3.5355
WA014,2009,11,3.735
WA014,2009,12,1.1477
WA014,2010,1,0.3187
WA014,2010,2,2.5036
WA014,2010,3,2.8052
WA014,2010,4,2.0903
WA014,2010,5,4.7526
WA014,2010,6,9.8323
WA014,2010,7,1.6652
WA014,2010,8,3.0848
WA014,2010,9,3.7033
WA014,2010,10,5.4406
WA014,2010,11,2.7227
WA014,2010,12,1.2413
WA014,2011,1,1.2571
WA014,2011,2,5.3507
WA014,2011,3,4.1239
WA014,2011,4,5.68
WA014,2011,5,2.7626
WA014,2011,6,6.5343
WA014,2011,7,4.0558
WA014,2011,8,2.2239
WA014,2011,9,5.4433
WA014,2011,10,5.8552
WA014,2011,11,2.084
WA014,2011,12,0.0884
WA014,2012,1,0.0003
WA014,2012,2,2.3666
WA014,2012,3,1.2468
WA014,2012,4,2.7543
WA014,2012,5,5.6081
WA014,2012,6,7.7357
WA014,2012,7,3.4574
WA014,2012,8,0.3165
WA014,2012,9,4.2913
WA014,2012,10,8.1761
WA014,2012,11,3.6657
WA014,2012,12,1.6661
WA014,2013,1,0.0184
WA014,2013,2,1.7525
WA014,2013,3,3.681
WA014,2013,4,4.1907
WA014,2013,5,7.0645
WA014,2013,6,2.8433
WA014,2013,7,2.2981
WA014,2013,8,1.6045
WA014,2013,9,6.6767
WA014,2013,10,6.6884
WA014,2013,11,3.2457
WA014,2013,12,1.1403
WA014,2014,1,2.441
WA014,2014,2,1.6046
WA014,2014,3,2.411
WA014,2014,4,4.819
WA014,2014,5,5.0165
WA014,2014,6,10.248
WA014,2014,7,5.7929
WA014,2014,8,2.4019
WA014,2014,9,5.1673
WA014,2014,10,5.5965
WA014,2014,11,3.337
WA014,2014,12,0.7165
WA014,2015,1,0.1381
WA014,2015,2,1.9061
WA014,2015,3,4.7584
WA014,2015,4,4.309
WA014,2015,5,4.3703
WA014,2015,6,5.5277
WA014,2015,7,2.379
WA014,2015,8,0.3465
WA014,2015,9,2.4217
WA014,2015,10,7.0303
WA014,2015,11,2.614
WA014,2015,12,0.0177
WA014,2016,1,0.0342
WA014,2016,2,0.6321
WA014,2016,3,3.621
WA014,2016,4,2.2017
WA014,2016,5,4.9568
WA014,2016,6,7.017
WA014,2016,7,1.7216
WA014,2016,8,1.6426
WA014,2016,9,6.89
WA014,2016,10,5.2574
WA014,2016,11,4.7493
WA014,2016,12,0.8694
WA014,2017,1,0.4245
WA014,2017,2,1.1254
WA014,2017,3,3.9445
WA014,2017,4,2.7233
WA014,2017,5,6.9545
WA014,2017,6,8.8423
WA014,2017,7,4.5119
WA014,2017,8,2.2584
WA014,2017,9,6.903
WA014,2017,10,4.7397
WA014,2017,11,2.8087
WA014,2017,12,0.7113
WA014,2018,1,0.0
WA014,2018,2,1.6689
WA014,2018,3,5.3713
WA014,2018,4,5.3823
WA014,2018,5,8.5187
WA014,2018,6,7.797
WA014,2018,7,4.67
WA014,2018,8,2.1945
WA014,2018,9,8.85
WA014,2018,10,4.2423
WA014,2018,11,1.711
WA014,2018,12,0.0768
WA014,2019,1,0.089
WA014,2019,2,2.3036
WA014,2019,3,3.7213
WA014,2019,4,4.9093
WA014,2019,5,4.9923
WA014,2019,6,6.8963
WA014,2019,7,2.4719
WA014,2019,8,1.6558
WA014,2019,9,8.6
WA014,2019,10,11.0787
WA014,2019,11,1.8087
WA014,2019,12,1.0845
WA014,2020,1,0.0003
WA014,2020,2,0.0331
WA014,2020,3,4.2252
WA014,2020,4,3.147
WA014,2020,5,7.8558
WA014,2020,6,8.287
WA014,2020,7,2.3777
WA014,2020,8,0.4048
WA014,2020,9,3.3663
WA014,2020,10,4.3755
WA014,2020,11,2.7053
WA014,2020,12,1.1642
WA015,2001,1,0.0
WA015,2001,2,0.0
WA015,2001,3,0.0
WA015,2001,4,0.0
WA015,2001,5,0.0
WA015,2001,6,2.511
WA015,2001,7,8.2361
WA015,2001,8,6.9548
WA015,2001,9,6.0267
WA015,2001,10,1.8377
WA015,2001,11,0.2623
WA015,2001,12,0.0
WA015,2002,1,0.6165
WA015,2002,2,0.0
WA015,2002,3,0.0
WA015,2002,4,0.0
WA015,2002,5,0.0013
WA015,2002,6,2.3423
WA015,2002,7,1.5674
WA015,2002,8,6.0832
WA015,2002,9,4.8187
WA015,2002,10,1.6113
WA015,2002,11,0.0
WA015,2002,12,0.0019
WA015,2003,1,0.0
WA015,2003,2,0.0
WA015,2003,3,0.0
WA015,2003,4,0.0
WA015,2003,5,0.0003
WA015,2003,6,2.5777
WA015,2003,7,5.1481
WA015,2003,8,8.6084
WA015,2003,9,5.8967
WA015,2003,10,2.169
WA015,2003,11,0.0
WA015,2003,12,0.0
WA015,2004,1,0.0
WA015,2004,2,0.0
WA015,2004,3,0.0
WA015,2004,4,0.0
WA015,2004,5,0.0
WA015,2004,6,2.4773
WA015,2004,7,5.779
WA015,2004,8,8.5306
WA015,2004,9,5.2183
WA015,2004,10,0.3497
WA015,2004,11,0.0
WA015,2004,12,0.0
WA015,2005,1,0.0
WA015,2005,2,0.1879
WA015,2005,3,0.0
WA015,2005,4,0.0
WA015,2005,5,0.001
WA015,2005,6,1.707
WA015,2005,7,5.4519
WA015,2005,8,8.7368
WA015,2005,9,8.3067
WA015,2005,10,4.109
WA015,2005,11,0.0
WA015,2005,12,0.0
WA015,2006,1,0.0
WA015,2006,2,0.0929
WA015,2006,3,0.0
WA015,2006,4,0.0
WA015,2006,5,0.0
WA015,2006,6,3.271
WA015,2006,7,4.0426
WA015,2006,8,11.5013
WA015,2006,9,8.807
WA015,2006,10,1.5094
WA015,2006,11,0.0
WA015,2006,12,0.0
WA015,2007,1,0.0
WA015,2007,2,0.0
WA015,2007,3,0.0
WA015,2007,4,0.0
WA015,2007,5,0.0029
WA015,2007,6,0.92
WA015,2007,7,4.8597
WA015,2007,8,9.0881
WA015,2007,9,7.3543
WA015,2007,10,0.3461
WA015,2007,11,0.0
WA015,2007,12,0.0
WA015,2008,1,0.0
WA015,2008,2,0.0634
WA015,2008,3,0.0
WA015,2008,4,0.0
WA015,2008,5,0.0
WA015,2008,6,2.9857
WA015,2008,7,8.7713
WA015,2008,8,11.4184
WA015,2008,9,6.688
WA015,2008,10,3.05
WA015,2008,11,0.0
WA015,2008,12,0.0
WA015,2009,1,0.0
WA015,2009,2,0.0
WA015,2009,3,0.0
WA015,2009,4,0.0
WA015,2009,5,0.001
WA015,2009,6,1.3423
WA015,2009,7,6.9471
WA015,2009,8,17.6777
WA015,2009,9,9.0257
WA015,2009,10,0.9316
WA015,2009,11,0.078
WA015,2009,12,0.0
WA015,2010,1,0.0
WA015,2010,2,0.0
WA015,2010,3,0.0
WA015,2010,4,0.0
WA015,2010,5,0.0
WA015,2010,6,3.7017
WA015,2010,7,6.0019
WA015,2010,8,5.8661
WA015,2010,9,18.9413
WA015,2010,10,1.6287
WA015,2010,11,0.0003
WA015,2010,12,0.0
WA015,2011,1,0.0
WA015,2011,2,0.0
WA015,2011,3,0.0
WA015,2011,4,0.0
WA015,2011,5,0.0029
WA015,2011,6,0.7087
WA015,2011,7,3.3413
WA015,2011,8,8.9858
WA015,2011,9,7.372
WA015,2011,10,1.3987
WA015,2011,11,0.0
WA015,2011,12,0.0
WA015,2012,1,0.0
WA015,2012,2,0.0
WA015,2012,3,0.0332
WA015,2012,4,0.001
WA015,2012,5,0.7403
WA015,2012,6,2.864
WA015,2012,7,10.6539
WA015,2012,8,12.2823
WA015,2012,9,16.5533
WA015,2012,10,0.8668
WA015,2012,11,0.0097
WA015,2012,12,0.0
WA015,2013,1,0.0603
WA015,2013,2,0.0
WA015,2013,3,0.0023
WA015,2013,4,0.0
WA015,2013,5,0.0971
WA015,2013,6,0.631
WA015,2013,7,5.5726
WA015,2013,8,16.3219
WA015,2013,9,6.1093
WA015,2013,10,1.7594
WA015,2013,11,0.0
WA015,2013,12,0.0019
WA015,2014,1,0.0
WA015,2014,2,0.0
WA015,2014,3,0.0
WA015,2014,4,0.0
WA015,2014,5,0.0345
WA015,2014,6,0.7637
WA015,2014,7,1.3119
WA015,2014,8,12.661
WA015,2014,9,5.6547
WA015,2014,10,1.4213
WA015,2014,11,0.0
WA015,2014,12,0.0
WA015,2015,1,0.0
WA015,2015,2,0.0
WA015,2015,3,0.0
WA015,2015,4,0.0
WA015,2015,5,0.0
WA015,2015,6,0.165
WA015,2015,7,7.3123
WA015,2015,8,11.4281
WA015,2015,9,21.4413
WA015,2015,10,4.7203
WA015,2015,11,0.611
WA015,2015,12,0.0
WA015,2016,1,0.0116
WA015,2016,2,0.0
WA015,2016,3,0.0
WA015,2016,4,0.0
WA015,2016,5,0.0003
WA015,2016,6,0.4843
WA015,2016,7,10.1239
WA015,2016,8,7.3806
WA015,2016,9,12.04
WA015,2016,10,0.4919
WA015,2016,11,0.0
WA015,2016,12,0.0
WA015,2017,1,0.0
WA015,2017,2,0.0
WA015,2017,3,0.0
WA015,2017,4,0.0
WA015,2017,5,0.0
WA015,2017,6,1.862
WA015,2017,7,9.0461
WA015,2017,8,10.7519
WA015,2017,9,2.0897
WA015,2017,10,0.9297
WA015,2017,11,0.0
WA015,2017,12,0.0
WA015,2018,1,0.0
WA015,2018,2,0.0
WA015,2018,3,0.0
WA015,2018,4,0.0
WA015,2018,5,0.0
WA015,2018,6,0.8347
WA015,2018,7,4.7742
WA015,2018,8,11.6681
WA015,2018,9,7.5487
WA015,2018,10,0.5132
WA015,2018,11,0.0027
WA015,2018,12,0.0
WA015,2019,1,0.0
WA015,2019,2,0.0
WA015,2019,3,0.0058
WA015,2019,4,0.0
WA015,2019,5,0.0
WA015,2019,6,1.603
WA015,2019,7,2.8081
WA015,2019,8,11.4387
WA015,2019,9,6.19
WA015,2019,10,2.7784
WA015,2019,11,0.0013
WA015,2019,12,0.0
WA015,2020,1,0.0
WA015,2020,2,0.0
WA015,2020,3,0.0
WA015,2020,4,0.0
WA015,2020,5,0.0
WA015,2020,6,1.5743
WA015,2020,7,10.3668
WA015,2020,8,9.8452
WA015,2020,9,15.5047
WA015,2020,10,1.8255
WA015,2020,11,0.0057
WA015,2020,12,0.0
WA016,2001,1,0.0
WA016,2001,2,0.0
WA016,2001,3,0.0
WA016,2001,4,0.0
WA016,2001,5,0.0
WA016,2001,6,0.0
WA016,2001,7,0.009
WA016,2001,8,0.1613
WA016,2001,9,0.053
WA016,2001,10,0.0
WA016,2001,11,0.0
WA016,2001,12,0.0
WA016,2002,1,0.0
WA016,2002,2,0.0
WA016,2002,3,0.0
WA016,2002,4,0.0447
WA016,2002,5,0.0697
WA016,2002,6,0.0027
WA016,2002,7,0.1532
WA016,2002,8,1.0868
WA016,2002,9,0.1023
WA016,2002,10,2.2355
WA016,2002,11,0.0
WA016,2002,12,0.0
WA016,2003,1,0.0197
WA016,2003,2,0.0
WA016,2003,3,0.0
WA016,2003,4,0.0
WA016,2003,5,0.0
WA016,2003,6,0.5863
WA016,2003,7,0.0781
WA016,2003,8,0.9852
WA016,2003,9,0.201
WA016,2003,10,0.079
WA016,2003,11,0.1813
WA016,2003,12,0.0
WA016,2004,1,0.0129
WA016,2004,2,0.0
WA016,2004,3,0.0
WA016,2004,4,0.0
WA016,2004,5,0.0
WA016,2004,6,0.1307
WA016,2004,7,0.4506
WA016,2004,8,0.4471
WA016,2004,9,0.0
WA016,2004,10,0.0
WA016,2004,11,0.0
WA016,2004,12,0.0206
WA016,2005,1,0.1132
WA016,2005,2,0.7214
WA016,2005,3,1.1423
WA016,2005,4,0.0
WA016,2005,5,0.0158
WA016,2005,6,2.281
WA016,2005,7,0.0
WA016,2005,8,0.2516
WA016,2005,9,0.4137
WA016,2005,10,1.2955
WA016,2005,11,0.0
WA016,2005,12,0.0
WA016,2006,1,0.0787
WA016,2006,2,0.1004
WA016,2006,3,0.0
WA016,2006,4,0.0
WA016,2006,5,0.0029
WA016,2006,6,0.1413
WA016,2006,7,1.1229
WA016,2006,8,0.3529
WA016,2006,9,0.4787
WA016,2006,10,0.4271
WA016,2006,11,0.0
WA016,2006,12,0.0
WA016,2007,1,0.0
WA016,2007,2,0.0
WA016,2007,3,0.0
WA016,2007,4,0.0717
WA016,2007,5,0.0677
WA016,2007,6,0.0317
WA016,2007,7,0.4181
WA016,2007,8,0.8987
WA016,2007,9,0.101
WA016,2007,10,0.0
WA016,2007,11,0.0007
WA016,2007,12,0.3629
WA016,2008,1,0.0
WA016,2008,2,0.0
WA016,2008,3,0.0
WA016,2008,4,0.0
WA016,2008,5,0.0084
WA016,2008,6,0.1913
WA016,2008,7,0.0258
WA016,2008,8,0.7481
WA016,2008,9,0.3887
WA016,2008,10,0.0213
WA016,2008,11,0.0
WA016,2008,12,0.0
WA016,2009,1,0.2845
WA016,2009,2,0.0032
WA016,2009,3,0.0245
WA016,2009,4,0.0
WA016,2009,5,0.0
WA016,2009,6,0.171
WA016,2009,7,0.2439
WA016,2009,8,0.7029
WA016,2009,9,0.3113
WA016,2009,10,0.03
WA016,2009,11,0.0
WA016,2009,12,0.0
WA016,2010,1,0.0
WA016,2010,2,0.0
WA016,2010,3,0.0
WA016,2010,4,0.0
WA016,2010,5,0.0
WA016,2010,6,1.2643
WA016,2010,7,0.731
WA016,2010,8,0.8603
WA016,2010,9,0.8297
WA016,2010,10,0.0397
WA016,2010,11,0.0897
WA016,2010,12,0.0006
WA016,2011,1,0.0
WA016,2011,2,0.0011
WA016,2011,3,0.0
WA016,2011,4,0.0287
WA016,2011,5,0.0981
WA016,2011,6,0.124
WA016,2011,7,0.7994
WA016,2011,8,0.5361
WA016,2011,9,0.0007
WA016,2011,10,1.5765
WA016,2011,11,0.0
WA016,2011,12,0.0
WA016,2012,1,0.0
WA016,2012,2,0.0003
WA016,2012,3,0.0
WA016,2012,4,0.0
WA016,2012,5,0.0019
WA016,2012,6,0.0067
WA016,2012,7,0.161
WA016,2012,8,0.4839
WA016,2012,9,0.1693
WA016,2012,10,0.0426
WA016,2012,11,0.1963
WA016,2012,12,0.0003
WA016,2013,1,0.0
WA016,2013,2,0.0
WA016,2013,3,0.0
WA016,2013,4,0.0043
WA016,2013,5,0.2074
WA016,2013,6,0.0003
WA016,2013,7,0.0019
WA016,2013,8,0.7865
WA016,2013,9,0.818
WA016,2013,10,0.0
WA016,2013,11,0.0
WA016,2013,12,0.0006
WA016,2014,1,0.1081
WA016,2014,2,0.0004
WA016,2014,3,0.0
WA016,2014,4,0.0
WA016,2014,5,0.4552
WA016,2014,6,0.006
WA016,2014,7,0.1845
WA016,2014,8,1.6265
WA016,2014,9,0.187
WA016,2014,10,0.0
WA016,2014,11,0.0
WA016,2014,12,0.0
WA016,2015,1,0.0
WA016,2015,2,0.1896
WA016,2015,3,1.9571
WA016,2015,4,0.0
WA016,2015,5,0.0
WA016,2015,6,0.0003
WA016,2015,7,0.861
WA016,2015,8,0.9832
WA016,2015,9,1.2197
WA016,2015,10,0.3145
WA016,2015,11,0.0023
WA016,2015,12,0.0
WA016,2016,1,0.0
WA016,2016,2,0.0
WA016,2016,3,0.0
WA016,2016,4,0.0
WA016,2016,5,0.3429
WA016,2016,6,0.4817
WA016,2016,7,1.5784
WA016,2016,8,1.5452
WA016,2016,9,0.0367
WA016,2016,10,0.0194
WA016,2016,11,0.005
WA016,2016,12,0.0155
WA016,2017,1,0.0
WA016,2017,2,0.0
WA016,2017,3,0.0
WA016,2017,4,0.0
WA016,2017,5,0.1452
WA016,2017,6,0.6253
WA016,2017,7,0.22
WA016,2017,8,1.0297
WA016,2017,9,0.1263
WA016,2017,10,0.0
WA016,2017,11,0.0
WA016,2017,12,0.1048
WA016,2018,1,0.001
WA016,2018,2,0.0175
WA016,2018,3,0.0
WA016,2018,4,0.0043
WA016,2018,5,0.0045
WA016,2018,6,0.003
WA016,2018,7,0.0597
WA016,2018,8,2.3777
WA016,2018,9,0.758
WA016,2018,10,0.0339
WA016,2018,11,0.0017
WA016,2018,12,0.0
WA016,2019,1,0.0
WA016,2019,2,0.0
WA016,2019,3,0.0
WA016,2019,4,0.0003
WA016,2019,5,0.0448
WA016,2019,6,0.201
WA016,2019,7,1.0965
WA016,2019,8,0.4213
WA016,2019,9,0.345
WA016,2019,10,0.1768
WA016,2019,11,0.2313
WA016,2019,12,0.0
WA016,2020,1,0.0
WA016,2020,2,0.0
WA016,2020,3,0.0039
WA016,2020,4,0.0
WA016,2020,5,0.0181
WA016,2020,6,0.001
WA016,2020,7,0.3626
WA016,2020,8,1.9058
WA016,2020,9,0.1273
WA016,2020,10,0.0035
WA016,2020,11,0.0
WA016,2020,12,0.0
